x,y,z
199,-767,223
-303,-735,127
-887,-647,-63
-1583,-479,-311
-2207,-295,-679
-2711,-207,-1159
-3022,-199,-1623
-3070,-111,-2207
-2631,0,-2831
-2087,0,-3054
-1671,-159,-3110
-1303,-183,-2927
-1095,-223,-2647
-1015,-295,-2327
-871,-463,-1959
-735,-591,-1743
-519,-775,-1567
-343,-911,-1463
-199,-943,-1415
-159,-895,-1343
-103,-775,-1351
-55,-639,-1335
-39,-455,-1335
-71,-311,-1375
-127,-247,-1343
-183,-167,-1391
-199,-119,-1367
-183,0,-1327
-183,55,-1279
-135,103,-1175
-111,119,-1111
-47,167,-1071
0,167,-983
55,111,-863
135,103,-735
199,71,-655
239,0,-527
279,-39,-455
335,-71,-351
391,-119,-279
447,-151,-199
479,-191,-95
519,-223,-15
519,-223,39
583,-255,119
623,-295,207
647,-303,255
631,-327,311
639,-335,407
663,-351,479
647,-359,535
639,-375,647
655,-375,767
663,-391,799
679,-463,879
703,-463,975
767,-503,1087
815,-551,1119
911,-591,1191
999,-687,1247
1047,-751,1335
1167,-823,1351
1239,-903,1391
1319,-991,1439
1423,-1023,1423
1503,-1055,1455
1583,-1127,1463
1647,-1159,1415
1687,-1215,1431
1735,-1199,1343
1815,-1263,1335
1823,-1231,1303
1823,-1247,1271
1815,-1191,1207
1791,-1151,1119
1743,-1143,1055
1735,-1151,1015
1671,-1119,895
1639,-1079,863
1591,-1071,775
1479,-991,695
1391,-935,647
1231,-847,583
1055,-783,535
911,-743,471
735,-711,415
511,-663,391
151,-599,303
-319,-503,183
-919,-415,23
-1551,-183,-335
-2151,7,-671
-823,-319,-2135
-639,-471,-1975
-511,-575,-1815
-367,-687,-1791
-279,-687,-1703
-207,-615,-1663
-175,-511,-1655
-143,-351,-1623
-191,-175,-1687
-191,-87,-1663
-239,0,-1647
-255,39,-1567
-239,95,-1535
-215,119,-1463
-191,135,-1359
-143,159,-1271
-87,135,-1223
-39,95,-1087
7,55,-1007
55,7,-871
63,-31,-759
111,-103,-663
175,-119,-591
223,-191,-495
239,-239,-431
295,-263,-327
351,-311,-207
375,-359,-151
423,-351,-79
399,-423,0
487,-399,23
519,-439,151
503,-439,215
487,-463,263
527,-471,327
559,-511,447
575,-511,511
583,-511,551
583,-527,727
599,-543,719
575,-551,855
599,-567,943
607,-615,1047
647,-647,1111
703,-695,1207
743,-751,1279
799,-791,1351
911,-855,1399
1031,-911,1487
1135,-999,1535
1231,-1055,1583
1335,-1143,1607
1447,-1183,1599
1527,-1255,1623
1575,-1295,1575
1599,-1311,1583
1655,-1311,1615
1663,-1327,1591
1679,-1295,1551
1631,-1263,1535
1623,-1207,1479
1575,-1143,1479
1519,-1111,1455
1415,-1023,1391
1351,-1015,1335
1303,-1023,1287
1271,-991,1279
1231,-983,1271
1183,-991,1231
1175,-935,1191
1111,-927,1119
1103,-911,1055
1079,-919,975
1023,-903,887
999,-887,815
927,-855,767
871,-831,687
767,-799,647
655,-775,607
-871,-487,223
-1343,-423,0
-1751,-367,-231
-2143,-271,-503
-2455,-263,-879
-2631,-271,-1279
-2663,-351,-1767
-2615,-431,-2143
-2455,-479,-2495
-2191,-431,-2735
-1967,-455,-2759
-1759,-391,-2647
-1527,-399,-2559
-1375,-375,-2367
-1175,-447,-2159
-1015,-551,-1951
-863,-639,-1823
-711,-767,-1647
-607,-775,-1583
-551,-767,-1559
-495,-687,-1567
-527,-567,-1599
-511,-439,-1647
-543,-271,-1671
-599,-191,-1735
-655,-103,-1743
-631,-15,-1735
-607,31,-1671
-567,111,-1599
-511,183,-1511
-399,167,-1431
-311,135,-1319
-223,111,-1207
-159,55,-1119
0,31,-1015
79,0,-919
103,-31,-831
183,-63,-719
247,-103,-591
303,-151,-559
335,-199,-463
399,-207,-407
471,-263,-351
511,-287,-255
511,-343,-215
559,-351,-159
535,-367,-47
599,-319,0
599,-359,111
655,-303,215
687,-439,303
727,-487,359
767,-463,455
751,-487,495
767,-479,583
767,-455,727
791,-479,767
815,-487,847
871,-479,943
879,-511,991
919,-543,1087
1031,-607,1135
1095,-631,1215
1167,-679,1271
1231,-743,1311
1311,-807,1351
1431,-903,1375
1519,-919,1455
1647,-983,1439
1783,-1071,1455
1879,-1143,1495
1967,-1207,1471
2047,-1295,1511
2127,-1319,1463
2143,-1351,1479
2175,-1335,1407
2111,-1303,1423
2063,-1231,1423
2007,-1191,1391
1871,-1095,1375
1791,-1039,1375
1695,-959,1319
1559,-911,1303
1415,-783,1287
1271,-703,1255
1135,-671,1279
959,-583,1295
783,-559,1311
623,-479,1335
375,-439,1383
87,-447,1431
-175,-399,1487
-591,-399,1511
-1063,-479,1487
-1647,-583,1407
-2399,-455,1199
-2990,-207,855
-3486,-191,447
-3630,-183,63
-3430,-215,-279
-3270,-383,-679
-3054,-615,-1271
-2783,-687,-1639
-2527,-679,-1791
-2303,-575,-1823
-2055,-455,-1735
-1855,-287,-1551
-1719,-151,-1399
-1591,55,-1271
-1495,151,-1183
-1479,223,-1183
-1487,199,-1191
-1543,143,-1223
-1703,175,-1279
-1807,63,-1351
-1959,95,-1471
-2127,151,-1559
-2239,71,-1719
-2335,127,-1839
-2423,175,-1967
-2463,247,-2063
-2503,255,-2119
-2431,407,-2223
-2303,431,-2295
-2231,527,-2247
-2151,599,-2255
-2063,623,-2183
-1975,615,-2119
-1887,527,-2015
-1831,511,-1887
-1791,399,-1791
-1751,359,-1687
-1727,263,-1599
-1695,215,-1455
-1703,39,-1423
-1615,-183,-1423
-1631,-31,-1359
-1583,-127,-1335
-1551,-159,-1327
-1535,-167,-1279
-1495,-183,-1271
-1447,-207,-1271
-1399,-175,-1223
-1359,-223,-1167
-1295,-183,-1167
-1247,-167,-1095
-1207,-159,-1023
-1151,-159,-959
-1047,-183,-879
-1023,-159,-847
-927,-175,-751
-879,-183,-687
-767,-191,-583
-711,-175,-503
-647,-223,-391
-599,-207,-335
-527,-239,-255
-455,-231,-183
-399,-231,-87
-351,-191,-71
-295,-215,0
-207,-199,95
-175,-215,135
-143,-175,231
-87,-183,279
-63,-207,367
-47,-167,447
-23,-135,503
0,-143,607
23,-135,735
23,-111,791
47,-143,903
95,-143,975
95,-167,1103
95,-159,1191
87,-199,1271
87,-215,1359
135,-231,1535
127,-207,1583
151,-255,1687
215,-287,1775
231,-295,1823
247,-335,1863
287,-351,1959
335,-391,2023
439,-439,2143
519,-511,2199
647,-607,2255
783,-671,2319
951,-711,2431
1095,-767,2495
1335,-839,2559
1591,-911,2631
1823,-967,2735
2079,-1095,2783
2239,-1199,2823
2415,-1263,2887
2535,-1279,2950
2599,-1327,2998
2615,-1327,3030
2519,-1335,3038
2303,-1255,2974
2007,-1167,2903
1799,-1087,2839
1551,-959,2743
1367,-863,2623
1199,-743,2583
1023,-647,2551
887,-535,2511
735,-511,2431
583,-463,2391
447,-375,2311
255,-263,2303
47,-231,2223
-31,-175,2215
-135,-103,2127
-231,-71,2111
-319,-55,2063
-511,-23,2023
-831,31,1911
-1223,87,1839
-1647,183,1711
-2055,279,1511
-2503,375,1279
-2958,415,879
-3174,407,463
-3174,279,55
-2974,47,-431
-2703,-135,-743
-2463,-295,-1007
-2311,-375,-1127
-2303,-351,-1231
-2311,-375,-1199
-2271,-383,-1247
-2223,-479,-1279
-2159,-583,-1303
-2047,-695,-1327
-1967,-759,-1335
-1935,-767,-1415
-1919,-743,-1407
-1895,-743,-1439
-1879,-671,-1463
-1879,-607,-1519
-1911,-567,-1551
-1991,-519,-1655
-2039,-455,-1743
-2095,-391,-1823
-2135,-367,-1887
-2159,-287,-1911
-2167,-287,-1967
-2127,-255,-2039
-2079,-239,-2047
-2031,-239,-2015
-1967,-231,-1991
-1911,-255,-1927
-1887,-271,-1911
-1807,-335,-1839
-1783,-343,-1815
-1743,-407,-1751
-1727,-423,-1767
-1703,-423,-1743
-1703,-415,-1743
-1679,-423,-1727
-1631,-359,-1695
-1591,-335,-1639
-1551,-327,-1639
-1535,-303,-1575
-1527,-255,-1567
-1535,-247,-1551
-1471,-423,-1343
-1487,-415,-1327
-1471,-391,-1319
-1471,-367,-1279
-1447,-359,-1271
-1431,-383,-1183
-1431,-327,-1143
-1399,-327,-1071
-1375,-319,-1023
-1343,-303,-999
-1343,-311,-911
-1279,-303,-847
-1271,-287,-775
-1223,-279,-687
-1199,-287,-575
-1183,-279,-511
-1167,-271,-423
-1127,-311,-375
-1095,-279,-279
-1087,-247,-223
-1055,-255,-159
-1071,-231,-15
-1039,-215,31
-1023,-159,135
-1031,-143,183
-1007,-143,239
-959,-103,319
-967,-39,447
-927,0,511
-935,31,623
-847,63,695
-863,111,831
-815,175,919
-783,255,1047
-727,375,1143
-663,447,1263
-607,511,1351
-583,631,1495
-535,695,1655
-511,767,1727
-511,823,1855
-487,879,2015
-487,927,2159
-423,959,2271
-367,943,2375
-287,975,2495
-199,943,2591
-47,943,2735
135,895,2855
319,839,3014
575,703,3078
791,575,3230
1047,359,3374
1263,127,3446
1463,-103,3526
1575,-319,3502
1639,-495,3446
1711,-639,3358
1847,-687,3262
1855,-783,3182
1959,-863,3094
2007,-839,3094
2135,-887,3046
2223,-927,3038
2295,-959,3006
2263,-975,2958
2183,-999,2942
2031,-1023,2863
1927,-991,2815
1759,-871,2719
1615,-751,2647
1455,-631,2591
1279,-471,2535
1175,-375,2439
967,-223,2343
767,-103,2343
599,7,2263
503,95,2247
383,159,2199
239,255,2119
79,319,2127
-95,359,2071
-255,359,2087
-439,375,2119
-631,367,2199
-855,231,2311
-1127,215,2431
-1495,71,2527
-1927,0,2599
-2311,-199,2719
-2695,-351,2711
-3142,-559,2551
-3518,-823,2319
-3766,-1263,1943
-4094,-1647,1535
-4318,-1951,1007
-4438,-2191,447
-4422,-2175,-119
-4350,-2039,-663
-4030,-1591,-895
-3686,-1143,-1031
-3366,-767,-1023
-3110,-447,-863
-2855,-295,-671
-2607,-191,-479
-2463,-103,-311
-2399,-79,-335
-2447,-223,-359
-2575,-575,-319
-2791,-807,-319
-3038,-1143,-319
-3222,-1399,-343
-3462,-1527,-399
-3646,-1567,-511
-3798,-1511,-655
-3814,-1343,-807
-3790,-1167,-943
-3750,-927,-1063
-3702,-751,-1127
-3654,-623,-1191
-3630,-511,-1271
-3590,-463,-1335
-3606,-367,-1335
-3606,-335,-1423
-3630,-311,-1487
-3686,-287,-1567
-3710,-279,-1631
-3742,-215,-1687
-3750,-191,-1703
-3686,-159,-1751
-3654,-127,-1767
-3622,-63,-1751
-3566,-31,-1751
-3486,0,-1711
-3398,0,-1663
-3326,15,-1607
-3262,47,-1535
-3174,63,-1447
-3094,23,-1311
-2998,0,-1239
-2919,0,-1151
-2839,-39,-1023
-2775,-47,-943
-2727,-71,-831
-2639,-87,-751
-2543,-79,-623
-2463,-95,-551
-2399,-119,-447
-2303,-103,-367
-2207,-119,-263
-2111,-119,-215
-2039,-127,-135
-1983,-135,-31
-1911,-111,7
-1799,-111,87
-1767,-143,111
-1671,-135,207
-1615,-119,247
-1559,-103,303
-1535,-103,335
-1511,-87,335
-1439,-71,423
-1391,-47,415
-1343,0,527
-1295,-39,543
-1215,0,559
-1175,0,623
-1111,0,679
-1039,15,759
-967,31,791
-903,47,855
-863,31,871
-767,47,879
-719,79,991
-639,111,1031
-583,119,1071
-551,135,1127
-495,143,1143
-455,151,1175
-407,167,1223
-375,239,1303
-343,231,1335
-287,247,1423
-295,255,1471
-295,263,1575
-271,279,1703
-263,271,1791
-247,223,1935
-199,191,2015
-143,111,1935
-15,63,2263
63,0,2343
239,-127,2439
415,-223,2487
639,-319,2567
847,-423,2583
1063,-575,2615
1343,-711,2647
1599,-831,2623
1839,-975,2615
2023,-1111,2607
2247,-1247,2583
2511,-1399,2575
2767,-1527,2567
2990,-1599,2567
3198,-1615,2599
3270,-1647,2631
3230,-1679,2655
3110,-1543,2567
2807,-1471,2519
2519,-1399,2487
2303,-1263,2399
2047,-1111,2295
1863,-959,2287
1655,-743,2223
1399,-639,2119
1183,-511,2095
983,-463,2047
799,-391,2047
551,-327,2071
151,-183,2047
-215,-335,2023
-319,-223,2055
-399,-255,2047
-695,-239,2055
-1119,-287,2007
-1727,-263,2007
-2423,-183,1823
-3158,-111,1583
-3670,-95,1215
-3870,-255,751
-3838,-647,215
-3790,-943,-495
-3654,-1279,-1047
-3374,-1647,-1647
-3182,-1967,-2023
-3110,-1991,-2191
-2950,-1767,-2223
-2783,-1407,-2063
-2487,-1151,-1871
-2143,-887,-1527
-1791,-743,-1327
-1559,-647,-1199
-1455,-567,-1103
-1399,-471,-1103
-1431,-383,-1167
-1535,-311,-1255
-1663,-303,-1351
-1831,-327,-1495
-2007,-359,-1599
-2199,-303,-1719
-2335,-295,-1903
-2479,-247,-2079
-2551,-215,-2223
-2559,-191,-2311
-2567,-159,-2391
-2551,-119,-2431
-2487,-31,-2415
-2407,-15,-2351
-2303,0,-2287
-2247,71,-2231
-2151,103,-2151
-2127,119,-2071
-2047,135,-1983
-1975,103,-1943
-1911,87,-1839
-1895,103,-1767
-1823,47,-1687
-1807,55,-1639
-1767,47,-1599
-1271,143,-983
-1231,159,-895
-1151,135,-815
-1103,151,-711
-1039,159,-679
-1023,167,-615
-919,183,-535
-831,159,-447
-783,175,-335
-719,207,-279
-647,223,-207
-591,191,-151
-543,223,-103
-495,215,-39
-463,207,39
-399,239,87
-327,231,135
-255,223,175
-231,215,239
-167,207,311
-111,223,383
-71,255,511
-23,215,519
0,215,607
0,167,671
55,175,775
39,127,887
55,119,967
55,95,1095
47,39,1215
63,7,1303
47,-71,1415
111,-127,1471
143,-199,1567
215,-311,1679
263,-383,1791
375,-551,1815
535,-703,1911
671,-871,1967
815,-1039,1975
975,-1191,1975
1167,-1335,1983
1311,-1471,1943
1447,-1575,1991
1591,-1711,1999
1735,-1823,1983
1903,-1935,2007
2063,-2007,2023
2199,-1991,1999
2319,-1911,2047
2399,-1903,2007
2423,-1799,2015
2327,-1599,1919
2159,-1671,1855
1967,-1495,1791
1847,-1391,1751
1743,-1271,1703
1623,-1159,1631
1519,-1055,1599
1407,-975,1575
1263,-887,1551
1159,-807,1519
1015,-799,1519
823,-751,1447
599,-663,1463
415,-671,1463
175,-607,1487
31,-647,1463
-303,-591,1471
-887,-511,1471
-1559,-327,1391
-2383,-103,1215
-3126,239,887
-3582,479,503
-3894,527,-39
-3982,567,-759
-3774,471,-1495
-3254,383,-2199
-2623,271,-2711
-2351,287,-2982
-2343,351,-2934
-2399,519,-2783
-2319,647,-2511
-2087,759,-2447
-1831,863,-2359
-1647,863,-2239
-1503,855,-2127
-1415,1023,-1991
-1335,1159,-2023
-1311,1279,-2063
-1287,1335,-2119
-1351,1375,-2167
-1423,1391,-2231
-1511,1415,-2319
-1567,1415,-2383
-1599,1367,-2431
-1583,1343,-2503
-1599,1319,-2447
-1551,1255,-2463
-1495,1223,-2391
-1431,1143,-2263
-1343,1111,-2111
-1287,1039,-2023
-1159,991,-1887
-1119,895,-1759
-1023,847,-1591
-927,791,-1479
-879,719,-1367
-807,639,-1279
-783,607,-1183
-711,559,-1063
-687,535,-1071
-639,479,-967
-631,471,-927
-591,439,-871
-583,407,-831
-511,407,-855
-519,367,-791
-495,367,-767
-471,343,-727
-407,351,-655
-351,335,-591
-335,303,-591
-295,279,-551
-255,255,-447
-215,263,-407
-175,239,-343
-119,247,-303
-95,199,-255
-55,191,-159
15,175,-135
39,159,-87
47,175,-31
87,167,31
127,119,71
167,127,119
183,95,143
223,87,167
247,87,263
255,95,303
279,87,367
263,119,407
287,71,479
263,111,535
263,79,623
183,215,639
223,79,791
199,47,911
183,15,1023
167,0,1143
175,-95,1263
183,-143,1327
223,-231,1455
271,-343,1519
271,-423,1599
351,-535,1671
455,-679,1743
535,-799,1791
703,-967,1823
815,-1119,1871
975,-1271,1927
1175,-1415,1967
1375,-1575,1967
1631,-1855,2031
1895,-1967,2063
2095,-2071,2095
2303,-2167,2079
2479,-2207,2087
2559,-2183,2127
2559,-2143,2111
2471,-2031,2143
2263,-1799,2071
2047,-1703,1999
1839,-1535,1919
1719,-1351,1863
1527,-1199,1863
1391,-1063,1767
1271,-943,1727
1159,-863,1695
1015,-807,1631
863,-783,1639
735,-695,1583
535,-591,1543
383,-559,1535
223,-559,1535
111,-583,1511
-63,-607,1471
-311,-679,1439
-719,-583,1495
-1303,-567,1391
-1871,-591,1271
-2527,-407,1023
-3166,-287,735
-3606,-167,207
-3926,-199,-311
-3846,-391,-1055
-3854,-391,-1783
-3470,-655,-2495
-3006,-759,-2919
-2607,-839,-3174
-2431,-783,-3118
-2375,-719,-2927
-2351,-583,-2711
-2207,-511,-2511
-1999,-487,-2303
-1759,-543,-2143
-1591,-567,-1999
-1527,-487,-1935
-1431,-439,-1959
-1391,-311,-1991
-1463,-231,-2079
-1511,-119,-2175
-1583,-31,-2319
-1703,63,-2431
-1767,127,-2487
-1775,183,-2583
-1791,231,-2631
-1767,311,-2631
-1743,319,-2599
-1655,255,-2551
-1599,231,-2423
-1511,255,-2263
-1415,191,-2087
-1327,119,-1943
-1231,95,-1791
-1135,55,-1623
-1071,0,-1463
-991,-39,-1295
-895,-79,-1239
-807,-135,-1111
-807,-159,-1023
-759,-167,-975
-727,-191,-895
-679,-183,-831
-647,-135,-775
-575,-151,-719
-543,-135,-679
-503,-119,-639
-439,-167,-639
-375,-119,-511
-359,-119,-407
-319,-87,-351
-255,-79,-279
-223,-63,-247
-191,-55,-151
-135,-7,-79
-87,0,0
-31,0,47
23,23,151
55,31,199
135,55,271
167,79,351
191,95,431
191,71,511
255,63,599
271,79,671
279,87,767
343,103,839
255,127,927
295,47,1031
287,23,1119
351,7,1263
351,-47,1303
415,-7,1359
455,-207,1431
511,-287,1535
551,-359,1583
623,-455,1631
695,-575,1647
767,-655,1663
823,-767,1679
919,-831,1695
1047,-959,1743
1119,-1023,1759
1247,-1135,1727
1367,-1263,1759
1535,-1399,1807
1695,-1527,1887
2039,-1703,1855
2239,-1783,1887
2455,-1855,1895
2503,-1871,1935
759,-591,1527
575,-559,1471
367,-463,1399
167,-375,1423
7,-383,1367
-103,-399,1335
-255,-439,1279
-511,-511,1255
-1023,-487,1175
-1631,-407,1023
-2551,-199,783
-3318,87,327
-3838,295,-239
-3966,271,-927
-3926,295,-1655
-3566,87,-2343
-2911,0,-2823
-2367,63,-3070
-1951,39,-3070
-1711,47,-2895
-1639,151,-2671
-1591,207,-2551
-1439,375,-2415
-1327,351,-2319
-1207,375,-2207
-1167,511,-2167
-1103,671,-2151
-1031,799,-2223
-1023,959,-2287
-1047,1143,-2391
-1055,1279,-2479
-1119,1439,-2575
-1103,1471,-2607
-1127,1455,-2655
-1151,1535,-2655
-1127,1583,-2631
-1047,1527,-2591
-1015,1487,-2527
-975,1359,-2375
-919,1255,-2287
-863,1143,-2191
-807,1063,-2031
-783,919,-1903
-735,839,-1767
-695,679,-1655
-671,599,-1519
-639,527,-1399
-663,447,-1343
-599,367,-1263
-599,335,-1175
-583,303,-1119
-551,263,-1055
-559,263,-1023
-551,279,-983
-551,303,-967
-535,319,-895
-495,303,-831
-471,327,-799
-455,351,-743
-415,407,-727
-391,415,-623
-351,431,-551
-303,391,-479
-287,383,-391
-247,367,-311
-223,375,-255
-207,343,-207
-191,343,-119
-159,335,-63
-135,311,-31
-95,311,55
-39,295,151
-31,255,143
0,287,199
55,279,351
71,263,375
127,287,439
95,255,543
135,271,583
111,247,727
135,231,855
143,231,927
143,151,1007
239,175,1119
223,71,1271
239,-15,1287
279,-119,1367
335,-199,1487
415,-295,1535
543,-407,1567
615,-519,1655
743,-615,1679
879,-711,1687
991,-815,1671
1143,-871,1679
1279,-983,1647
1383,-991,1647
1527,-1071,1647
1647,-1135,1615
1775,-1199,1567
1855,-1215,1591
1959,-1239,1575
2055,-1247,1543
2127,-1223,1567
2183,-1183,1559
2199,-1143,1559
2119,-1087,1511
2047,-1063,1471
1967,-967,1447
1879,-927,1423
1799,-871,1407
1695,-735,1407
1583,-655,1343
1455,-543,1311
1343,-455,1319
1183,-335,1255
991,-279,1247
791,-215,1183
559,-127,1167
383,-95,1135
207,-95,1087
47,-95,1143
-127,-31,1143
-407,-103,1159
-967,-87,1215
-1359,-207,1207
-1959,-31,1103
-2623,39,863
-3374,215,503
-3742,183,-119
-3758,-143,-911
-3550,-471,-1695
-3110,-671,-2447
-2703,-887,-2990
-2415,-983,-3286
-2343,-1007,-3286
-2407,-951,-3126
-2415,-887,-2982
-2431,-775,-2791
-2319,-815,-2615
-2087,-887,-2423
-1815,-919,-2207
-1615,-903,-2023
-1471,-991,-1871
-1311,-767,-1807
-1247,-695,-1791
-1271,-615,-1791
-1279,-591,-1871
-1367,-647,-1959
-1519,-703,-2095
-1575,-767,-2175
-1663,-807,-2255
-1767,-791,-2303
-1847,-783,-2327
-1855,-783,-2335
-1839,-783,-2343
-1767,-767,-2271
-1663,-775,-2135
-1615,-767,-2015
-1503,-751,-1855
-1407,-743,-1719
-1351,-743,-1599
-1239,-767,-1447
-1159,-743,-1399
-1079,-727,-1327
-1047,-711,-1231
-1023,-719,-1223
-991,-703,-1159
-991,-655,-1127
-991,-655,-1071
-935,-599,-1103
-943,-607,-1055
-927,-559,-1031
-927,-511,-1023
-943,-511,-967
-895,-447,-951
-863,-439,-879
-855,-415,-847
-815,-351,-767
-759,-359,-719
-727,-335,-679
-679,-311,-591
-647,-295,-583
-623,-255,-519
-559,-271,-439
-543,-239,-367
-503,-231,-311
-463,-215,-231
-391,-191,-151
-351,-143,-167
-287,-111,-103
-255,-111,-47
-191,-79,-31
-151,-23,7
-95,0,95
-63,23,87
0,55,95
63,71,167
111,87,199
183,119,239
199,159,263
223,175,279
231,175,287
255,175,327
303,183,343
271,207,375
287,183,391
295,215,423
279,199,423
255,207,503
255,239,511
223,231,575
191,207,647
151,223,735
135,183,767
95,183,855
63,159,943
39,103,1047
15,87,1127
0,0,1239
0,-71,1287
7,-159,1423
-7,-239,1495
55,-335,1535
151,-479,1647
239,-671,1791
383,-783,1855
535,-967,1911
719,-1079,1967
911,-1279,2055
1135,-1455,2103
1407,-1639,2159
1647,-1799,2183
1783,-1879,2247
2015,-1951,2295
2159,-1951,2343
2215,-1943,2319
2239,-1823,2287
2127,-1647,2255
1999,-1471,2183
1799,-1295,2119
1655,-1127,2055
1487,-975,1943
1351,-839,1815
1247,-679,1767
1151,-591,1703
1063,-471,1679
1031,-407,1575
983,-335,1543
895,-311,1511
871,-255,1487
815,-223,1447
799,-247,1439
719,-279,1407
687,-335,1383
599,-327,1391
567,-399,1343
511,-431,1327
455,-519,1263
343,-559,1335
255,-655,1279
135,-711,1343
39,-815,1287
-103,-895,1295
-279,-1031,1255
-471,-1055,1279
-767,-1151,1223
-1095,-1207,1135
-1535,-1231,1103
-2047,-1295,919
-2599,-1231,647
-3102,-1159,295
-3574,-1151,-255
-3798,-1247,-887
-3774,-1367,-1551
-3542,-1487,-2359
-2958,-1447,-2903
-2551,-1351,-3102
-1519,-1015,-2007
-1719,-999,-2271
-1887,-983,-2407
-2023,-927,-2543
-2111,-879,-2615
-2159,-807,-2687
-2095,-727,-2639
-2039,-647,-2583
-1919,-567,-2503
-1791,-511,-2343
-1631,-519,-2159
-1511,-415,-1911
-1359,-399,-1759
-1271,-407,-1591
-1175,-391,-1479
-1063,-407,-1383
-975,-391,-1279
-919,-391,-1199
-887,-391,-1111
-823,-383,-1095
-791,-359,-999
-767,-367,-927
-727,-327,-879
-663,-311,-775
-663,-319,-719
-631,-287,-671
-583,-279,-591
-559,-263,-543
-527,-231,-447
-471,-223,-375
-447,-191,-351
-383,-207,-279
-367,-167,-199
-287,-135,-127
-247,-103,-31
-183,-111,0
-135,-47,31
-87,-23,95
0,7,143
31,31,159
87,55,215
119,103,255
183,95,279
255,159,295
295,199,327
319,183,359
383,191,383
415,207,431
479,223,439
519,255,487
511,247,503
567,287,535
583,271,511
607,343,511
671,255,575
695,279,599
695,287,591
703,255,607
735,255,655
767,247,647
775,231,687
831,119,679
807,135,719
863,143,735
887,127,767
935,119,751
991,103,719
1023,79,767
1079,79,783
1143,55,783
1215,55,823
1343,47,863
1447,23,831
1599,-31,919
1703,-63,959
1855,-135,1015
1975,-239,1079
2087,-311,1135
2183,-439,1151
2207,-511,1119
2231,-567,1079
2303,-575,1151
2199,-647,1119
599,-503,1023
423,-575,1079
279,-655,1087
87,-703,1151
-167,-799,1159
-447,-887,1207
-599,-1047,1215
-999,-1071,1135
-1351,-1207,1031
-1783,-1303,863
-2103,-1527,703
-2383,-1775,447
-2639,-2063,135
-2767,-2303,-223
-2647,-2463,-431
-2591,-2479,-671
-2479,-2423,-943
-2423,-2127,-1167
-2399,-1831,-1271
-2303,-1543,-1367
-2183,-1319,-1415
-2039,-1079,-1399
-1855,-895,-1415
-1759,-591,-1423
-1647,-543,-1455
-1607,-495,-1399
-1567,-319,-1391
-1543,-247,-1423
-1455,-247,-1487
-1423,-271,-1559
-1447,-295,-1623
-1519,-351,-1655
-1591,-319,-1655
-1687,-351,-1631
-1807,-351,-1599
-1927,-327,-1615
-1999,-335,-1631
-2039,-287,-1615
-2063,-247,-1615
-2047,-167,-1615
-2047,-95,-1631
-1975,0,-1663
-1919,111,-1623
-1839,223,-1647
-1783,303,-1583
-1711,359,-1599
-1623,439,-1583
-1575,511,-1511
-1527,551,-1455
-1479,543,-1455
-1463,543,-1399
-1431,559,-1367
-1415,519,-1335
-1407,503,-1239
-1383,463,-1207
-1399,423,-1159
-1407,391,-1087
-1423,375,-1087
-1391,351,-1023
-1359,359,-991
-1303,343,-975
-1247,335,-919
-1207,343,-887
-1167,375,-919
-1143,383,-807
-1079,383,-807
-1039,391,-751
-1015,415,-775
-911,375,-711
-927,407,-687
-895,391,-671
-879,399,-639
-839,423,-631
-791,375,-575
-751,391,-503
-695,423,-471
-711,407,-415
-703,391,-319
-671,367,-271
-671,367,-183
-679,343,-119
-655,335,-71
-607,295,0
-575,287,87
-591,255,175
-543,255,263
-575,223,343
-519,207,463
-519,159,559
-519,111,655
-511,15,743
-487,-63,863
-487,-207,935
-463,-399,1047
-455,-575,1095
-439,-623,1167
-439,-727,1223
-407,-783,1263
-359,-887,1287
-343,-999,1351
-359,-1055,1375
-279,-1111,1383
-287,-1207,1391
-271,-1223,1439
-231,-1215,1455
-167,-1247,1487
-103,-1271,1471
-79,-1327,1551
-23,-1319,1591
39,-1343,1631
127,-1383,1767
207,-1455,1815
351,-1487,1935
471,-1551,2047
631,-1615,2151
767,-1671,2287
887,-1687,2447
959,-1791,2575
1055,-1791,2767
