x,y,z
-1215,-327,63
-1239,-375,23
-1255,-359,47
-1279,-415,111
-1319,-431,95
-1375,-471,119
-1423,-511,127
-1415,-511,191
-1439,-511,207
-1463,-495,215
-1487,-463,207
-1519,-447,215
-1543,-479,191
-1559,-447,143
-1583,-471,127
-1631,-455,119
-1655,-495,47
-1655,-535,31
-1647,-535,-31
-1647,-567,-39
-1671,-559,-55
-1655,-559,-87
-1663,-567,-87
-1631,-583,-151
-1639,-567,-167
-1583,-551,-159
-1551,-591,-159
-1535,-591,-167
-1527,-599,-167
-1503,-607,-135
-1471,-583,-95
-1447,-599,-71
-1415,-591,-55
-1383,-591,-23
-1359,-567,71
-1351,-551,95
-1319,-551,143
-1311,-511,199
-1279,-471,223
-1271,-455,255
-1271,-439,343
-1231,-439,375
-1223,-399,455
-1175,-311,455
-1183,-359,471
-1143,-287,511
-1167,-287,567
-1135,-279,511
-1127,-271,575
-1127,-255,591
-1135,-247,575
-1127,-223,615
-1127,-207,639
-1103,-215,623
-1111,-207,615
-1087,-215,591
-1127,-215,623
-1127,-207,599
-1127,-231,655
-1127,-231,639
-1151,-223,567
-1135,-231,607
-1151,-207,567
-1167,-223,567
-1183,-247,575
-1191,-231,575
-1175,-215,543
-1191,-231,543
-1207,-255,543
-1199,-215,495
-1207,-247,519
-1199,-255,447
-1231,-247,447
-1199,-271,431
-1215,-263,415
-1207,-271,391
-1215,-239,375
-1231,-263,367
-1223,-295,343
-1207,-255,359
-1223,-271,311
-1239,-279,303
-1223,-255,279
-1215,-255,311
-1231,-263,327
-1231,-263,295
-1231,-231,271
-1215,-255,295
-1223,-239,271
-1191,-247,303
-1183,-231,311
-1183,-223,351
-1159,-183,327
-1167,-215,359
-1127,-151,351
-1135,-167,399
-1135,-135,407
-1095,-151,399
-1095,-127,415
-1095,-151,487
-1031,-119,471
-1031,-119,495
-1007,-119,455
-991,-111,487
-983,-111,519
-967,-127,511
-927,-87,511
-927,-111,503
-935,-119,511
-935,-87,503
-903,-95,567
-879,-87,511
-879,-111,535
-855,-95,535
-839,-79,511
-831,-103,535
-815,-87,519
-815,-127,511
-807,-151,535
-799,-95,567
-775,-135,551
-767,-143,575
-767,-143,575
-751,-151,567
-751,-175,591
-751,-167,599
-735,-135,615
-727,-159,623
-735,-159,599
-711,-167,599
-687,-143,607
-671,-159,575
-655,-167,599
-679,-151,559
-631,-183,543
-631,-143,527
-663,-151,527
-655,-175,479
-671,-175,511
-743,-199,511
-751,-207,511
-767,-247,535
-799,-271,535
-783,-303,535
-791,-303,575
-807,-303,567
-823,-303,575
-823,-319,575
-815,-295,599
-855,-303,599
-807,-287,623
-807,-303,575
-847,-303,623
-831,-271,599
-863,-295,583
-847,-255,647
-887,-255,607
-887,-271,607
-903,-255,615
-911,-231,631
-911,-199,663
-919,-199,607
-919,-191,623
-903,-207,615
-919,-151,623
-895,-143,615
-927,-95,591
-911,-103,559
-935,-111,559
-935,-103,543
-975,-127,535
-975,-127,511
-1023,-127,527
-999,-151,527
-1023,-167,519
-1055,-183,551
-1063,-199,511
-1079,-247,511
-1095,-255,511
-1087,-255,503
-1103,-271,519
-1127,-295,487
-1127,-303,471
-1135,-319,431
-1127,-343,463
-1151,-359,415
-1159,-391,431
-1183,-391,399
-1175,-439,359
-1175,-423,399
-1159,-423,375
-1159,-423,359
-1151,-415,335
-1143,-479,335
-1127,-479,327
-1119,-455,303
-1135,-471,279
-1103,-479,271
-1111,-511,263
-1119,-495,239
-1079,-503,215
-1071,-503,255
-1079,-495,215
-1071,-495,207
-1055,-495,199
-1039,-487,191
-1055,-455,159
-1055,-463,183
-1039,-487,175
-1023,-455,199
-999,-439,167
-999,-399,175
-991,-423,159
-991,-431,175
-967,-423,143
-967,-399,143
-943,-383,191
-959,-407,159
-951,-383,175
-951,-383,167
-935,-383,191
-927,-367,215
-943,-343,167
-927,-327,231
-919,-319,247
-951,-335,199
-943,-319,215
-927,-295,239
-927,-303,231
-927,-279,247
-951,-303,287
-967,-271,271
-951,-255,287
-959,-255,287
-983,-255,271
-999,-255,239
-975,-255,303
-991,-255,295
-991,-247,303
-1007,-263,279
-1023,-255,319
-1039,-255,311
-1023,-247,319
-1039,-255,303
-1055,-263,287
-1079,-247,287
-1063,-255,327
-1079,-239,311
-1103,-239,327
-1119,-263,287
-1119,-247,335
-1159,-247,295
-1183,-255,303
-1215,-255,271
-1231,-263,287
-1247,-247,247
-1263,-255,311
-1287,-279,287
-1303,-255,279
-1327,-255,311
-1343,-263,303
-1359,-263,255
-1391,-247,271
-1807,-535,-135
-1791,-535,-191
-1783,-575,-215
-1775,-631,-231
-1735,-615,-271
-1767,-607,-231
-1671,-639,-263
-1583,-639,-327
-1511,-679,-375
-1479,-695,-399
-1367,-671,-383
-1311,-687,-391
-1311,-695,-335
-1295,-679,-279
-1279,-703,-247
-1271,-695,-239
-1279,-671,-127
-1223,-663,-71
-1191,-655,0
-1191,-615,63
-1175,-591,127
-1119,-551,151
-1071,-415,231
-1079,-471,247
-1087,-431,239
-1063,-407,303
-1055,-383,359
-1047,-367,367
-1063,-319,407
-1055,-271,415
-1039,-279,447
-1023,-255,455
-1039,-223,471
-1039,-207,479
-1039,-191,487
-1071,-191,471
-1063,-175,463
-1103,-151,479
-1127,-159,471
-1127,-127,503
-1135,-95,479
-1191,-127,463
-1199,-119,439
-1231,-103,455
-1239,-111,431
-1231,-127,431
-1239,-103,439
-1255,-151,415
-1263,-175,415
-1287,-175,415
-1279,-183,399
-1279,-199,383
-1295,-231,335
-1287,-247,335
-1279,-263,311
-1279,-263,319
-1327,-271,319
-1311,-271,287
-1287,-295,287
-1327,-303,319
-1303,-303,271
-1319,-287,303
-1311,-351,303
-1335,-343,295
-1319,-359,343
-1311,-351,327
-1295,-367,303
-1311,-367,351
-1279,-383,319
-1295,-367,359
-1287,-359,311
-1271,-359,383
-1279,-375,391
-1263,-367,367
-1247,-383,375
-1247,-359,343
-1223,-335,391
-1215,-319,351
-1255,-343,407
-1215,-311,439
-1191,-271,455
-1175,-303,455
-1167,-263,495
-1167,-295,479
-1143,-271,519
-1143,-255,535
-1127,-223,535
-1095,-255,527
-1087,-191,567
-1063,-215,591
-1063,-199,559
-1063,-207,551
-1023,-183,599
-999,-167,599
-983,-191,591
-975,-175,623
-943,-151,599
-935,-151,607
-927,-135,623
-935,-159,631
-911,-167,639
-895,-159,711
-871,-167,687
-863,-143,695
-831,-143,703
-815,-159,679
-791,-159,687
-775,-143,711
-767,-183,687
-727,-159,687
-727,-183,663
-719,-159,639
-703,-167,655
-695,-127,647
-647,-135,631
-631,-151,615
-631,-159,591
-623,-151,527
-639,-135,511
-631,-135,527
-615,-143,495
-631,-159,511
-647,-215,511
-695,-231,487
-719,-247,495
-759,-255,543
-751,-295,543
-775,-295,575
-759,-319,567
-727,-287,591
-735,-319,607
-711,-311,599
-671,-319,559
-671,-335,559
-671,-335,567
-695,-359,559
-687,-367,583
-695,-335,583
-711,-343,591
-743,-327,575
-783,-319,559
-767,-287,591
-807,-287,567
-799,-255,559
-783,-255,575
-823,-231,575
-823,-255,567
-831,-255,527
-815,-255,559
-847,-255,543
-871,-255,559
-903,-239,535
-895,-255,527
-911,-255,527
-911,-255,551
-919,-255,559
-927,-255,551
-967,-255,527
-967,-263,519
-1015,-255,535
-1007,-263,527
-1023,-247,511
-1063,-287,511
-1071,-295,511
-1127,-279,511
-1127,-295,471
-1135,-303,455
-1167,-319,495
-1151,-311,455
-1175,-335,407
-1175,-343,447
-1191,-351,463
-1167,-399,407
-1167,-383,415
-1159,-375,407
-1175,-383,383
-1159,-431,367
-1143,-391,327
-1103,-391,327
-1111,-407,351
-1087,-391,343
-1087,-383,311
-1079,-391,287
-1095,-391,263
-1063,-391,279
-1063,-351,287
-1039,-351,263
-1047,-327,263
-1023,-319,287
-1023,-319,263
-999,-295,255
-1015,-295,263
-1015,-287,263
-999,-303,271
-1023,-287,263
-1015,-287,247
-1015,-271,247
-1007,-255,255
-999,-271,255
-1007,-255,239
-1007,-271,263
-1015,-255,271
-999,-255,263
-1023,-231,287
-1007,-255,295
-1023,-255,279
-1007,-247,303
-1015,-255,327
-991,-247,295
-983,-279,335
-991,-255,303
-999,-247,319
-1015,-255,311
-991,-255,295
-1007,-255,295
-1031,-271,343
-1047,-255,319
-1071,-271,311
-1055,-279,335
-1063,-247,311
-1071,-263,287
-1087,-255,327
-1111,-271,287
-1103,-247,295
-1135,-255,343
-1135,-255,319
-1151,-247,311
-1191,-263,287
-1207,-239,295
-1207,-223,295
-1231,-223,311
-1247,-247,255
-1247,-223,279
-1279,-255,287
-1319,-231,279
-1319,-223,263
-1375,-231,271
-1407,-239,223
-1407,-255,255
-1423,-151,175
-1447,-255,207
-1479,-255,159
-1503,-255,119
-1503,-287,79
-1519,-287,87
-1527,-271,47
-1567,-295,15
-1591,-319,0
-1615,-311,-47
-1623,-319,-55
-1631,-311,-103
-1687,-359,-143
-1727,-391,-135
-1767,-439,-151
-1791,-463,-175
-1839,-487,-87
-1887,-527,-103
-1943,-527,-95
-1919,-511,-103
-1895,-511,-127
-1887,-519,-119
-1871,-527,-175
-1847,-543,-175
-1855,-575,-191
-1823,-583,-215
-1823,-863,-247
-1791,-663,-279
-1751,-687,-271
-1695,-695,-279
-1671,-703,-311
-1623,-695,-279
-1559,-671,-327
-1527,-695,-303
-1487,-711,-343
-1439,-687,-327
-1399,-703,-311
-1127,-415,271
-1127,-399,311
-1055,-375,319
-1087,-279,391
-1087,-303,407
-1087,-255,463
-1111,-239,463
-1119,-231,495
-1127,-207,503
-1127,-167,511
-1127,-159,559
-1143,-111,519
-1191,-143,519
-1215,-127,551
-1247,-111,567
-1263,-95,551
-1287,-71,527
-1311,-95,535
-1335,-79,511
-1343,-95,559
-1351,-87,535
-1351,-103,495
-1375,-135,511
-1375,-135,487
-1383,-151,487
-1399,-143,479
-1391,-167,479
-1415,-199,527
-1383,-183,431
-1423,-207,431
-1399,-255,439
-1383,-247,407
-1383,-255,375
-1415,-263,415
-1407,-263,367
-1431,-279,415
-1415,-279,431
-1407,-287,415
-1407,-287,415
-1407,-335,383
-1439,-311,391
-1383,-335,383
-1375,-343,415
-1351,-335,431
-1343,-359,447
-1335,-375,447
-1303,-367,439
-1319,-375,423
-1287,-375,463
-1279,-399,439
-1271,-375,447
-1239,-399,447
-1255,-351,479
-1239,-327,503
-1247,-303,527
-1239,-295,511
-1207,-279,527
-1223,-279,495
-1199,-231,535
-1167,-255,519
-1167,-223,551
-1143,-223,543
-1135,-223,567
-1095,-191,575
-1071,-199,599
-1047,-151,599
-1031,-167,623
-1031,-175,583
-999,-183,591
-967,-175,615
-983,-159,623
-935,-127,663
-919,-143,615
-903,-151,639
-871,-159,639
-879,-135,631
-871,-111,639
-847,-143,655
-815,-63,671
-775,-167,663
-767,-151,647
-735,-159,663
-711,-159,671
-695,-167,655
-631,-135,639
-615,-135,639
-615,-167,647
-591,-135,623
-599,-151,591
-551,-119,607
-575,-135,567
-535,-151,559
-535,-111,567
-511,-119,567
-511,-119,519
-543,-143,511
-535,-135,511
-551,-207,551
-583,-199,559
-559,-271,591
-607,-311,607
-615,-327,639
-591,-335,639
-567,-319,687
-583,-343,703
-543,-311,711
-543,-335,679
-543,-319,687
-535,-319,687
-551,-279,687
-535,-287,663
-543,-271,655
-543,-239,599
-575,-255,559
-599,-215,567
-607,-191,519
-647,-199,503
-655,-175,495
-663,-183,479
-703,-191,447
-735,-207,407
-759,-191,431
-751,-255,415
-791,-247,439
-799,-255,399
-807,-295,423
-807,-271,479
-839,-311,479
-879,-359,487
-903,-343,535
-967,-343,535
-967,-335,503
-1023,-343,535
-1031,-359,575
-1047,-375,575
-1103,-391,575
-1151,-383,599
-1183,-415,551
-1207,-415,543
-1279,-407,527
-1295,-423,511
-1311,-423,503
-1343,-423,479
-1399,-479,455
-1399,-495,407
-1407,-487,423
-1415,-487,399
-1399,-503,383
-1391,-511,327
-1367,-535,319
-1367,-511,303
-1383,-511,239
-1375,-511,271
-1359,-511,247
-1335,-511,223
-1335,-487,247
-1343,-487,191
-1335,-479,215
-1335,-415,175
-1319,-423,151
-1319,-407,191
-1303,-359,167
-1311,-335,199
-1295,-303,199
-1279,-279,223
-1271,-271,199
-1263,-255,183
-1263,-255,215
-1255,-239,199
-1239,-231,239
-1223,-215,191
-1247,-191,215
-1239,-175,239
-1183,-127,191
-1199,-159,215
-1175,-119,255
-1207,-111,263
-1175,-127,255
-1151,-95,263
-1159,-111,295
-1159,-87,303
-1135,-79,311
-1143,-79,311
-1119,-111,311
-1095,-111,319
-1079,-103,327
-1071,-103,335
-1087,-111,287
-1063,-143,327
-1095,-135,255
-1063,-135,303
-1095,-151,279
-1063,-207,271
-1063,-191,255
-1055,-207,271
-1055,-215,255
-1055,-239,239
-1055,-231,191
-1063,-255,199
-1063,-271,207
-1055,-295,183
-1063,-279,143
-1055,-319,191
-1087,-335,175
-1087,-343,359
-1087,-327,199
-1119,-327,223
-1103,-343,167
-1127,-343,215
-1151,-327,167
-1151,-327,183
-1183,-335,183
-1175,-295,175
-1207,-295,175
-1223,-287,199
-1239,-303,167
-1247,-295,135
-1255,-271,95
-1247,-303,103
-1279,-311,63
-1279,-327,63
-1303,-335,71
-1351,-359,23
-1343,-375,0
-1383,-407,15
-1423,-471,0
-1447,-503,15
-1495,-519,23
-1535,-583,71
-1591,-591,55
-1583,-583,87
-1631,-575,103
-1671,-527,79
-1695,-559,63
-1695,-559,63
-1687,-559,31
-1719,-567,15
-1727,-575,0
-1727,-639,-31
-1735,-639,-23
-1743,-655,-87
-1735,-663,-111
-1743,-711,-119
-1695,-719,-151
-1663,-711,-175
-1615,-711,-207
-1599,-719,-191
-1535,-727,-183
-1511,-703,-191
-1471,-711,-167
-1423,-703,-135
-1383,-695,-119
-1375,-695,-87
-1383,-671,-95
-1319,-615,0
-1287,-487,71
-1287,-543,95
-1247,-535,103
-1239,-495,183
-1183,-487,215
-1167,-455,263
-1159,-423,311
-1135,-375,343
-1087,-351,351
-1087,-367,447
-1071,-287,447
-1031,-295,471
-1047,-255,519
-1039,-215,511
-1063,-223,543
-1023,-167,559
-1023,-135,551
-1015,-127,607
-999,-95,607
-1007,-103,623
-1007,-95,607
-967,-55,639
-991,-31,631
-983,-23,631
-991,0,615
-1095,-55,471
-1103,-71,463
-1119,-119,455
-1111,-159,439
-1159,-151,391
-1127,-159,399
-1191,-191,359
-1191,-223,351
-1167,-231,335
-1167,-231,271
-1199,-215,311
-1183,-287,263
-1239,-287,223
-1207,-295,279
-1223,-295,231
-1247,-295,247
-1239,-295,255
-1231,-351,255
-1215,-343,223
-1215,-319,247
-1215,-335,231
-1247,-343,239
-1215,-335,223
-1215,-343,247
-1199,-295,263
-1183,-327,303
-1199,-295,303
-1183,-303,255
-1167,-295,327
-1151,-255,335
-1159,-239,375
-1167,-231,359
-1175,-247,383
-1167,-199,399
-1127,-207,447
-1135,-183,455
-1103,-167,495
-1111,-159,495
-1079,-159,479
-1039,-143,511
-1055,-159,527
-1023,-127,503
-1023,-135,527
-1007,-135,519
-1007,-127,543
-975,-127,567
-975,-119,631
-975,-71,623
-975,-79,663
-967,-79,647
-935,-47,615
-911,-55,695
-919,-15,671
-927,-15,663
-927,-39,663
-911,-15,647
-919,-39,695
-903,0,687
-871,7,703
-887,0,671
-871,0,671
-855,0,655
-839,7,639
-831,15,647
-783,15,607
-815,47,591
-831,39,575
-879,0,607
-919,-55,639
-951,-103,639
-975,-151,711
-983,-159,687
-1039,-175,727
-1047,-167,727
-1023,-183,751
-1023,-191,711
-975,-199,759
-983,-191,743
-967,-183,711
-919,-159,695
-927,-135,687
-895,-135,647
-887,-135,615
-871,-103,543
-847,-95,511
-879,-63,487
-839,-39,423
-855,-63,391
-847,-47,359
-839,-47,359
-839,-39,335
-831,-23,287
-847,-79,287
-863,-95,271
-855,-135,255
-855,-127,239
-847,-135,223
-823,-159,263
-879,-191,231
-831,-223,231
-831,-247,255
-799,-255,295
-815,-239,319
-847,-255,271
-847,-279,255
-823,-295,311
-855,-279,311
-903,-303,343
-895,-343,327
-919,-359,319
-935,-343,343
-911,-391,335
-951,-415,327
-951,-455,303
-943,-495,271
-959,-503,271
-943,-511,255
-919,-543,263
-935,-575,247
-919,-583,247
-927,-599,247
-919,-631,215
-919,-631,215
-871,-615,215
-855,-663,191
-879,-639,167
-863,-655,191
-839,-647,167
-847,-663,207
-831,-631,175
-855,-655,167
-831,-631,199
-839,-639,159
-863,-607,191
-847,-575,183
-863,-543,127
-879,-559,183
-879,-511,175
-871,-519,191
-871,-495,231
-879,-463,191
-855,-511,223
-887,-455,215
-879,-447,255
-871,-447,255
-887,-423,255
-911,-407,231
-895,-399,255
-903,-391,287
-943,-399,271
-927,-359,311
-919,-335,327
-959,-351,335
-975,-327,335
-943,-335,311
-951,-335,319
-967,-287,311
-951,-303,351
-983,-303,351
-991,-295,311
-975,-319,319
-991,-319,335
-1007,-295,319
-1023,-319,271
-1039,-303,279
-1039,-343,271
-1031,-295,231
-1055,-359,239
-1063,-343,223
-1055,-383,215
-1071,-399,215
-1095,-415,207
-1063,-439,159
-1079,-415,175
-1071,-479,159
-1087,-487,127
-1103,-479,71
-1095,-527,87
-1087,-511,95
-1079,-527,119
-1119,-551,87
-1103,-543,39
-1103,-575,63
-1111,-551,39
-1127,-591,87
-1143,-607,119
-1143,-583,55
-1135,-583,71
-1167,-599,47
-1199,-607,71
-1183,-615,63
-1207,-639,87
-1223,-623,39
-1207,-639,79
-1239,-615,39
-1247,-631,31
-1263,-575,15
-1255,-583,0
-1279,-575,0
-1279,-591,0
-1335,-607,0
-1343,-663,0
-1391,-679,7
-1447,-679,55
-1455,-679,71
-1551,-711,127
-1623,-711,151
-1639,-655,215
-1671,-655,247
-1687,-575,263
-1703,-583,271
-1663,-527,255
-1663,-503,255
-1663,-455,207
-1623,-399,167
-1647,-415,207
-1615,-391,119
-1607,-367,95
-1567,-375,71
-1535,-367,23
-1535,-375,23
-1487,-359,15
-1487,-359,0
-1447,-343,31
-1399,-319,0
-1359,-287,23
-1351,-271,31
-1351,-263,87
-1343,-255,103
-1319,-255,175
-1295,-223,255
-1263,-239,287
-1255,-239,327
-1207,-207,359
-1199,-207,447
-1151,-159,503
-1143,-119,511
-1111,-127,575
-1071,-87,615
-1031,-87,615
-1031,-79,663
-1007,-39,687
-1007,0,679
-975,0,655
-959,0,679
-951,0,711
-943,0,711
-967,-15,671
-959,-15,663
-951,-47,655
-975,-47,615
-975,-103,623
-975,-111,631
-991,-127,567
-1007,-159,511
-1023,-167,495
-1039,-183,471
-1063,-199,487
-1055,-207,391
-1071,-255,407
-1063,-255,359
-1095,-255,335
-1063,-239,367
-1095,-263,311
-1095,-247,287
-1111,-279,319
-1143,-287,263
-1143,-311,287
-1159,-319,255
-1183,-343,223
-1183,-343,239
-1199,-359,263
-1223,-383,191
-1247,-375,215
-1263,-415,175
-1279,-399,183
-1271,-407,167
-1287,-439,183
-1303,-407,207
-1327,-391,175
-1319,-407,207
-1319,-399,207
-1343,-423,191
-1335,-431,223
-1343,-415,191
-1343,-383,255
-1359,-399,255
-1343,-367,303
-1343,-375,295
-1359,-295,351
-1231,-71,519
-1255,-47,559
-1223,-31,623
-1191,-39,599
-1223,-63,599
-1167,-63,607
-1175,0,655
-1175,-7,639
-1167,7,663
-1143,0,663
-1135,15,687
-1127,7,711
-1119,23,711
-1095,0,711
-1087,23,719
-1055,39,703
-1047,55,719
-1055,55,727
-1055,103,719
-1047,71,711
-1015,95,703
-1039,111,711
-1015,103,695
-1023,95,687
-1015,127,711
-1007,95,663
-1023,47,711
-1047,7,711
-1087,0,783
-1063,-23,775
-1079,-47,815
-1079,-39,807
-1095,-31,799
-1031,-39,783
-999,-39,807
-935,-31,775
-887,-23,783
-879,-31,767
-831,0,767
-823,15,751
-807,15,743
-783,31,703
-751,79,703
-711,15,671
-727,79,663
-727,79,663
-695,63,615
-703,47,607
-695,47,575
-663,39,575
-671,7,559
-671,0,511
-663,-63,511
-671,-79,503
-655,-87,463
-671,-135,455
-711,-559,479
-719,-591,439
-759,-575,455
-743,-623,447
-791,-615,439
-799,-607,439
-823,-615,439
-855,-639,399
-871,-655,407
-895,-663,415
-903,-671,383
-927,-679,375
-903,-679,383
-911,-711,367
-887,-703,351
-935,-703,335
-919,-735,327
-903,-719,327
-895,-695,335
-871,-711,311
-879,-727,295
-871,-695,319
-879,-719,311
-895,-687,287
-927,-671,271
-879,-695,247
-895,-695,207
-895,-703,191
-855,-719,175
-855,-719,199
-871,-735,151
-887,-767,151
-871,-767,111
-839,-799,127
-815,-775,111
-791,-799,151
-767,-839,135
-791,-823,103
-767,-815,127
-751,-831,127
-751,-799,143
-743,-783,151
-759,-775,191
-767,-767,199
-775,-735,247
-767,-663,231
-783,-671,255
-807,-631,255
-807,-559,263
-831,-543,263
-871,-527,343
-871,-479,335
-895,-479,351
-951,-431,351
-951,-383,351
-959,-415,351
-991,-415,359
-991,-375,343
-999,-375,335
-1023,-351,351
-1039,-375,327
-1047,-375,303
-1047,-367,343
-1087,-375,303
-1103,-375,287
-1143,-407,255
-1127,-415,303
-1151,-391,255
-1135,-383,279
-1175,-391,247
-1215,-423,239
-1199,-423,271
-1223,-423,223
-1247,-391,191
-1263,-423,199
-1279,-423,207
-1295,-439,191
-1303,-415,175
-1311,-423,183
-1335,-455,151
-1343,-447,135
-1343,-431,127
-1367,-439,159
-1383,-439,103
-1367,-423,127
-1375,-447,111
-1391,-423,63
-1391,-439,71
-1391,-407,47
-1399,-423,31
-1439,-455,31
-1455,-455,31
-1511,-479,23
-1535,-511,63
-1583,-543,111
-1615,-535,95
-1647,-535,151
-1671,-479,159
-1695,-471,175
-1663,-463,215
-1679,-383,135
-1647,-407,143
-1647,-375,119
-1647,-359,79
-1599,-367,39
-1623,-391,23
-1599,-399,0
-1543,-415,-23
-1567,-463,-63
-1535,-447,-95
-1511,-487,-143
-1463,-495,-151
-1415,-487,-143
-1415,-463,-183
-1359,-479,-127
-1327,-495,-159
-1295,-511,-159
-1271,-511,-119
-1239,-511,-111
-1231,-503,-119
-1231,-503,-87
-1207,-495,-39
-1191,-487,-39
-1183,-487,7
-1183,-471,95
-1151,-455,95
-1127,-423,95
-1135,-391,159
-1103,-439,191
-1095,-391,223
-1071,-375,247
-1079,-391,303
-1103,-399,287
-1087,-359,335
-1071,-391,351
-1103,-351,351
-1111,-359,383
-1135,-327,407
-1151,-343,415
-1167,-335,431
-1191,-319,415
-1183,-335,447
-1231,-343,423
-1271,-335,423
-1279,-335,447
-1311,-303,431
-1319,-319,383
-1359,-319,399
-1351,-295,383
-1367,-311,367
-1367,-279,343
-1367,-311,351
-1391,-327,359
-1383,-335,327
-1383,-327,319
-1391,-303,327
-1399,-311,295
-1407,-279,343
-1391,-303,303
-1407,-303,311
-1367,-303,311
-1391,-319,311
-1343,-295,295
-1375,-311,303
-1383,-319,351
-1319,-343,327
-1335,-319,335
-1319,-351,351
-1311,-359,343
-1311,-367,343
-1279,-375,375
-1279,-375,351
-1271,-375,383
-1255,-415,367
-1239,-391,375
-1231,-415,391
-1231,-423,407
-1191,-431,383
-1175,-423,423
-1191,-423,407
-1167,-439,463
-1175,-399,455
-1151,-391,463
-1135,-399,455
-1103,-383,455
-1103,-415,463
-1087,-399,503
-1055,-351,495
-1047,-375,479
-1023,-351,511
-1023,-359,511
-983,-327,487
-975,-335,503
-935,-311,463
-935,-327,511
-927,-303,519
-895,-303,527
-903,-295,543
-863,-279,527
-863,-263,519
-847,-295,559
-815,-263,543
-799,-255,575
-791,-255,535
-767,-271,543
-759,-295,591
-743,-279,591
-727,-263,623
-695,-319,607
-703,-279,575
-655,-263,599
-615,-263,599
-599,-255,591
-559,-255,615
-543,-271,575
-535,-263,615
-511,-247,599
-503,-231,599
-471,-247,591
-487,-239,575
-471,-215,567
-447,-199,543
-439,-215,543
-471,-199,503
-463,-207,519
-487,-231,503
-479,-255,495
-487,-303,535
-511,-303,543
-511,-303,551
-511,-295,559
-511,-327,567
-543,-335,567
-543,-263,559
-543,-287,599
-567,-255,591
-583,-255,615
-575,-247,607
-623,-231,615
-615,-247,615
-639,-223,607
-655,-231,639
-679,-199,647
-671,-231,599
-735,-247,599
-759,-239,631
-775,-247,655
-783,-215,631
-815,-239,591
-871,-255,591
-871,-247,575
-911,-247,559
-943,-239,543
-959,-271,495
-1015,-255,495
-1031,-255,471
-1055,-271,447
-1087,-287,423
-1127,-295,383
-1127,-319,391
-1167,-335,359
-1215,-383,311
-1223,-391,335
-1279,-415,343
-1311,-431,335
-1335,-447,351
-1367,-463,279
-1391,-455,287
-1375,-471,255
-1407,-455,279
-1391,-479,271
-1423,-487,239
-1407,-471,247
-1447,-455,247
-1463,-431,247
-1495,-447,247
-1487,-463,255
-1487,-447,191
-1511,-399,223
-1535,-407,183
-1527,-359,183
-1527,-375,207
-935,-255,223
-919,-255,183
-871,-279,231
-871,-255,215
-863,-247,239
-839,-231,279
-791,-255,255
-791,-239,255
-767,-223,263
-775,-207,295
-767,-215,279
-759,-183,319
-767,-191,303
-751,-199,311
-719,-167,343
-719,-151,399
-711,-167,327
-727,-135,383
-727,-127,423
-727,-159,399
-719,-135,447
-735,-127,431
-727,-143,455
-735,-127,447
-727,-111,471
-743,-111,487
-727,-71,511
-743,-103,487
-751,-95,487
-759,-87,487
-775,-55,503
-783,-71,495
-807,0,495
-839,-31,503
-863,-47,511
-903,-31,503
-919,-23,503
-975,-23,511
-1015,-31,511
-1047,-23,511
-1071,-23,511
-1135,0,511
-1159,-39,535
-1175,-39,495
-1215,-47,479
-1223,-63,487
-1271,-39,471
-1279,-39,431
-1327,-55,391
-1319,-63,383
-1351,-87,407
-1367,-63,327
-1439,-87,295
-1471,-119,263
-1543,-143,303
-1599,-207,287
-1655,-263,303
-1759,-319,271
-1839,-319,263
-1919,-399,287
-1943,-359,279
-2039,-375,223
-2055,-407,191
-2063,-423,127
-2087,-431,0
-2087,-455,0
-2095,-511,-103
-2079,-511,-151
-2055,-535,-239
-2047,-583,-279
-1991,-623,-351
-1967,-679,-399
-1927,-695,-463
-1863,-719,-479
-1799,-767,-487
-1719,-767,-511
-1639,-791,-495
-1583,-847,-535
-1471,-815,-511
-1455,-815,-455
-1367,-847,-431
-1327,-815,-367
-1279,-847,-303
-1223,-815,-255
-1175,-799,-167
-1127,-767,-119
-1135,-743,0
-1095,-695,31
-1071,-679,95
-1023,-615,143
-999,-607,207
-975,-527,239
-959,-511,311
-911,-455,319
-951,-431,383
-911,-415,415
-919,-391,415
-935,-335,487
-935,-295,503
-975,-295,511
-991,-263,479
-1015,-255,511
-1039,-231,511
-1039,-191,575
-1079,-183,535
-1111,-183,575
-1111,-119,535
-1111,-111,607
-1127,-111,559
-1119,-87,567
-1143,-87,591
-1143,-55,567
-1151,-55,559
-1159,-79,559
-1167,-63,519
-1183,-63,495
-1223,-95,511
-1207,-87,503
-1215,-103,511
-1215,-103,495
-1215,-95,455
-1223,-111,463
-1231,-111,455
-1239,-143,439
-1231,-119,399
-1247,-167,415
-1239,-207,375
-1223,-231,359
-1223,-255,351
-1191,-223,311
-1231,-223,335
-1223,-271,351
-1215,-295,295
-1199,-303,311
-1175,-303,303
-1199,-351,271
-1207,-351,295
-1191,-375,287
-1175,-359,247
-1175,-367,287
-1175,-375,271
-1151,-415,263
-1159,-399,255
-1167,-391,311
-1135,-391,319
-1135,-391,327
-1119,-383,327
-1111,-375,311
-1119,-359,351
-1103,-391,375
-1087,-367,383
-1079,-343,359
-1063,-351,383
-1039,-319,415
-1031,-303,415
-1039,-311,447
-1039,-303,407
-1007,-271,487
-975,-271,495
-967,-263,495
-935,-255,479
-927,-255,503
-911,-239,511
-879,-223,495
